5.801114,3.663907
6.426191,3.348299
5.048012,2.414431
2.303057,4.899550
4.126607,5.855498
2.272243,4.899825
2.271196,4.501534
2.900281,5.346605
8.168077,6.952046
5.455371,2.235363
8.183291,6.277360
6.705197,6.091366
2.652241,2.707420
3.718305,5.721120
7.743303,7.449332
5.688162,3.597036
6.813001,5.687323
7.309456,2.671187
3.583564,5.249465
7.830746,6.972182
6.919604,2.523545
2.981539,4.670479
1.590413,4.523521
3.406206,5.380281
5.757661,2.759222
1.372560,3.800226
2.380128,4.594661
4.253978,5.560702
2.431941,4.674370
5.042235,2.667359
2.321844,4.894463
7.630064,7.550921
6.360048,4.522863
6.675629,3.885131
5.866113,9.529701
7.802857,7.314327
3.448095,5.398019
7.270925,4.598114
6.562238,4.906923
5.485277,5.069133
7.762655,7.559655
2.006592,3.108878
4.936314,2.618681
3.596788,5.674897
2.471476,4.861411
2.954015,4.853621
5.167195,3.409573
4.739107,3.924148
2.820134,5.014580
2.836692,4.131820
7.167896,4.159726
2.823550,4.820521
6.373461,5.362430
2.450165,4.211021
1.394960,3.894374
3.625999,5.169895
8.568392,2.879374
8.111730,6.119925
5.216666,6.369773
2.205099,4.766752
6.693991,3.790191
1.562338,3.851200
7.490701,7.342203
2.437302,4.887951
2.799501,5.207440
4.612316,6.525876
1.587900,3.821706
8.569357,7.271080
6.431942,4.156576
7.395591,3.233307
6.987452,4.022228
2.131974,4.201842
7.926751,6.070752
7.824649,7.442823
5.922690,4.518600
1.866320,6.117432
6.151698,3.003515
6.839205,4.582344
5.884326,2.747417
5.483170,2.890535
4.280324,6.586829
3.759009,5.544224
6.755163,6.490981
5.059561,2.701485
5.991328,4.267015
1.816422,4.004562
2.447879,4.396376
7.316664,3.415393
2.501637,4.265484
2.639914,5.281621
6.379503,5.098693
7.929526,7.982213
3.679253,4.895478
3.097236,4.821256
4.293342,2.869423
7.719824,4.709588
9.994088,8.878054
4.760023,6.794073
5.524744,2.796712
3.164465,4.481069
6.219446,3.261570
3.092404,5.483287
7.855141,7.085048
3.343057,5.352872
6.599993,1.945368
8.004980,6.462945
4.217436,6.261379
6.829155,3.554539
6.063790,9.640501
8.607872,6.601754
1.270881,3.723712
1.975560,3.954384
7.078474,4.579866
4.309687,5.324279
5.191284,2.970666
2.276723,4.182500
7.989312,6.744900
4.527909,6.125806
6.129827,2.537952
6.130029,4.444329
5.573539,2.265495
3.726657,5.762696
6.875582,2.488408
7.676973,2.517042
1.414969,4.384972
5.153302,4.804488
2.589633,4.555555
7.901958,6.973791
4.160260,4.484963
0.987398,6.934164
5.862983,2.978167
5.700518,3.489628
6.692992,2.101570
8.190999,6.555943
6.000442,4.642446
8.052905,2.824215
6.463750,5.826237
6.960156,5.155270
7.050707,4.958309
4.242044,2.454122
6.879304,8.310143
4.376629,2.159772
0.035760,3.357026
7.155190,5.899768
2.539764,4.640584
7.964091,7.284988
4.219772,2.703284
7.944849,7.401817
2.551650,4.988286
2.610169,4.916205
8.312512,6.890622
6.411566,1.863593
2.242580,4.040376
2.395575,4.579890
6.743590,5.004349
6.716986,4.602484
5.819156,5.833368
7.384699,1.522554
7.012714,2.231676
7.801130,7.108624
5.175250,2.386334
7.744540,7.456005
4.450042,6.076657
1.411123,3.639738
7.190713,2.326579
6.139115,8.617510
5.552884,2.304230
4.064845,6.060078
1.845428,4.310054
6.921035,3.095724
6.558400,3.716496
2.533755,4.451981
5.204299,4.677627
7.840680,7.360641
8.007006,7.146537
2.840649,4.863805
8.458571,5.828861
0.382355,1.710576
5.889879,2.880316
7.616885,7.817583
8.415560,5.980110
7.820627,2.186097
3.207130,4.093010
5.496862,2.752186
2.514028,4.121942
6.139457,4.747483
5.720443,3.380532
6.733587,2.079613
2.140752,3.926335
5.451376,3.708302
3.422925,5.871877
6.714133,4.828752
5.831766,2.469058
3.754405,5.588442
8.216974,7.090673
6.536550,3.116880
7.859433,6.771135
8.069991,6.998254
3.510056,5.610035
6.419606,2.419454
6.593093,2.563519
5.279053,2.920021
6.553435,2.186759
5.870531,4.456246
7.660707,7.569860
3.542317,5.602371
5.245988,1.971032
4.171107,6.260534
7.909627,6.736254
4.711272,6.337576
7.841891,7.218581
7.235078,5.076368
7.509484,7.191652
4.496352,5.772049
7.930786,6.638220
8.300970,2.260240
6.483380,4.036948
7.904560,4.990324
5.118382,3.828380
1.635046,2.433125
2.736573,4.940207
7.801871,7.721016
3.126699,6.650018
3.969306,5.191830
3.643040,5.664998
7.490359,8.201991
7.008154,2.842943
6.544864,5.841751
7.732558,7.217190
8.755917,6.455180
7.126707,4.371133
3.272043,5.235506
8.019138,7.599464
4.422105,6.080256
6.767031,3.713407
3.518957,4.874472
4.520912,2.447980
8.150215,6.807191
4.282425,5.428194
3.111236,6.795321
8.098904,4.536207
6.861531,4.577181
3.237257,5.784999
2.658500,4.054043
3.564753,5.907282
3.581818,5.425853
7.655006,3.953525
6.567352,5.479284
5.572523,2.911745
2.876078,5.591567
8.579297,2.507539
8.214625,6.162038
0.784387,3.270342
8.073113,9.021860
5.728936,4.361729
5.991325,2.198543
7.005374,3.143063
6.387852,4.458525
5.249297,3.024588
3.639409,9.374587
7.154675,2.258945
2.434044,4.662792
