7.401917,1.872007
7.387130,5.754185
2.416709,2.367255
7.433633,7.245076
7.531721,2.400874
2.259677,6.883672
5.870514,5.074079
5.904555,4.402131
3.325269,2.956476
7.260587,8.446257
6.797184,2.380306
2.388717,7.363489
5.822853,4.435350
7.748946,2.459545
7.937796,1.741772
2.767054,7.340738
2.699826,6.702710
1.477742,2.669573
7.664855,7.629725
6.544000,2.352792
7.494011,1.911521
5.780455,5.255163
7.433239,7.457215
8.322407,9.037156
6.265888,4.797103
6.817225,2.518838
7.819136,2.437110
8.252048,2.238655
5.530558,0.339956
1.584074,2.364254
2.613842,7.413962
8.351924,2.755251
7.439024,2.828045
7.543791,2.650149
6.090789,4.904251
7.606763,2.275849
3.174368,0.742561
1.826170,8.093249
7.119088,5.742441
7.096382,2.902204
7.436867,2.167022
2.104865,9.184707
7.280495,3.184285
7.981639,2.360871
7.826557,1.840686
6.985630,1.448152
7.705912,6.689458
1.944922,3.156238
7.366996,2.920493
7.484862,7.313016
2.746438,3.985659
7.663527,7.659039
7.251858,2.900397
8.028077,2.675310
1.969054,2.499355
2.232581,8.094615
6.299670,4.192707
3.219989,8.322977
8.100296,7.611683
6.099269,5.169426
1.644444,2.229750
6.314979,5.166580
7.288285,7.135192
3.024129,8.789355
2.848463,2.239717
6.287881,4.746513
3.749756,7.527157
3.701225,7.969443
3.311098,2.083284
7.598298,2.973549
7.653853,9.036774
7.359193,7.724545
7.461453,2.500564
7.539530,2.296755
6.875989,7.716778
7.759618,2.731138
7.727503,7.444260
9.015333,2.242078
8.632132,2.959714
7.028759,2.045472
1.852301,2.608683
5.584373,5.049429
7.476260,2.779874
7.815335,6.459933
5.657078,4.893162
2.218849,1.764794
6.363587,6.191767
2.811671,7.720920
5.894932,5.418231
7.322990,2.179350
5.874714,5.333352
7.231316,7.752154
4.759546,9.258695
6.826983,6.236058
7.712198,8.145294
7.496162,8.428840
5.607182,4.873627
3.307342,7.403800
7.797220,3.053888
6.987030,6.490750
6.537877,7.673811
6.926056,7.444561
3.649416,3.198804
7.472190,2.463508
7.116683,2.280692
6.994937,1.901790
7.496883,2.389648
8.198720,2.761423
6.124117,4.866930
5.779097,5.045068
2.686690,2.167559
7.881800,2.831050
2.717126,7.656857
2.766064,1.611253
5.789143,4.488812
1.538388,3.369606
6.173465,4.785170
5.638340,5.193454
7.899608,6.801166
6.328377,4.592375
2.348114,7.012433
8.032111,9.177886
5.605521,4.913891
6.760479,3.243447
8.265044,6.742816
7.175446,7.364901
3.009284,7.609365
6.044187,5.042119
9.286036,1.667171
7.486906,6.098702
7.292288,1.723740
2.150628,4.987166
4.421245,2.876546
7.928809,3.007866
6.036974,4.574859
4.700813,0.045967
7.417202,7.857317
3.420729,1.110711
1.488317,1.982505
2.406374,8.134714
9.039232,6.837320
6.178933,4.812845
7.312275,8.200654
6.784569,8.581755
3.535606,1.327650
2.355032,7.641314
7.950001,2.085054
7.845704,7.192449
8.708865,2.548274
5.641112,6.701121
8.735003,8.007883
1.568599,3.070547
7.941497,2.570571
0.872790,2.582831
6.884607,7.710132
2.434761,2.940668
6.424081,2.750962
7.114513,6.120282
7.424689,7.912845
7.763511,3.084005
2.192176,7.122057
6.567522,8.013960
7.308449,2.798616
5.868300,4.662931
7.642686,7.518418
7.331695,2.666062
2.649475,7.409702
6.209961,5.056429
3.376084,6.865938
1.945573,7.929385
7.747098,2.576099
3.173969,1.171872
1.858999,7.277357
6.986511,3.086887
7.352993,2.428614
8.321688,6.232652
7.318269,2.610275
6.192908,5.118436
8.123156,8.142775
7.436490,2.892004
7.437021,2.459178
8.440608,5.961065
5.977134,7.601377
5.185254,1.465240
1.523187,7.004392
9.258324,7.643661
8.493586,8.136436
6.507937,7.598726
2.372210,2.193211
7.327617,3.115058
7.408747,2.186204
2.584913,2.018680
3.001733,2.244559
3.474774,6.305398
3.014269,6.864731
6.393388,5.322901
8.003956,2.409800
2.088069,2.592571
7.357308,2.666251
2.662619,2.016559
2.507800,7.691883
7.231117,3.019549
7.285845,1.790028
8.014448,2.820877
7.147355,2.697119
1.708327,7.512131
2.531073,8.143486
7.434329,7.875468
7.151190,7.970901
6.167056,4.597802
7.978966,6.773704
8.038711,3.026531
6.124086,4.815742
2.715512,7.212155
5.972813,4.951722
6.980986,6.348508
5.968310,4.701637
7.650186,7.620563
6.843547,7.690310
7.107159,7.537987
7.620227,2.524400
5.980291,4.911338
8.422678,2.430766
7.207299,2.892461
6.319276,8.380521
7.537956,2.594266
6.093240,5.046339
7.132233,2.831478
8.763780,7.709833
7.488944,7.547696
2.002915,3.217381
7.202409,2.329632
1.317762,7.509664
3.053472,3.042767
2.255306,3.166809
7.184640,2.274577
7.696785,2.517457
6.413371,6.864222
7.678934,3.129798
2.421812,8.342932
3.149220,7.745059
7.730833,2.853145
5.955630,5.489129
2.857835,2.180969
8.345269,1.648326
2.508680,2.819429
2.359004,7.276420
3.057876,6.977182
8.173867,8.023934
6.590823,4.769774
5.948952,4.382665
7.491874,2.792035
2.767782,8.619195
8.096991,2.296429
7.622485,6.666742
7.379544,2.028997
7.233710,2.108224
7.523451,7.332652
2.788166,2.723164
5.837494,4.950917
